id,code,name,code_old,name_old
activity_331201,2651.0,"Fabricación de equipos de medición, prueba, verificación, navegación y de equipo de control",331201,"FABRICACIÓN DE EQUIPOS PARA MEDIR, VERIFICAR, Y NAVEGAR Y DE EQUIPOS DE CONTROL"
activity_332001,2670.0,Fabricación de instrumentos ópticos de equipo fotográfico,332001,FABRICACIÓN DE INSTRUMENTOS OPTICOS Y EQUIPO FOTOGRÁFICO
activity_333001,2652.0,Fabricación de  relojes,333001,FABRICACION DE RELOJES DE TODO TIPO
activity_341001,2910.0,Fabricación de vehículos automotores,341001,FABRICACIÓN DE VEHÍCULOS AUTOMOTORES
activity_342001,2920.0,Fabricación de carrocerias para vehículos automotores; fabricación de remolques y semiremolques,342001,"FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES, REMOLQUES Y SEMIREMOLQUES"
activity_34200,34200,2 FABRICACION DE CARROCERIAS PARA CAMIONES DE LAS PARTIDAS ARANCELARIAS 870790002,34200,2 FABRICACION DE CARROCERIAS PARA CAMIONES DE LAS PARTIDAS ARANCELARIAS 870790002
activity_343001,2930.0,Fabricación de partes y accesorios para motores de vehículos,343001,"FABRICACIÓN DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES"
activity_351101,3315.0,"Reparación de equipo de transporte, excepto los vehículos automotores",351101,SERVICIO DE REPARACION DE EMBARCACIONES Y SUS PARTES Y/O ESTRUCTURAS FLOTANTES
activity_351102,3012.0,Construcción de embarcaciones de recreo y deporte,351102,CONSTRUCCION DE EMBARCACIONES Y ESTRUCTURAS FLOTANTES
activity_351103,4763.0,Venta al por menor de artículos de deporte en comercios especializados,351103,VENTA DE EMBARCACIONES DE MOTOR Y VELA
activity_352001,3020.0,Fabricación de locomotoras y de material rodante,352001,FABRICACIÓN DE LOCOMOTORAS Y  MATERIAL RODANTE PARA FERROCARRILES Y TRANVÍAS
activity_353001,3030.0,Fabricación de aeronaves y naves espaciales y de maquinaria conexa,353001,FABRICACIÓN DE AERONAVES Y NAVES ESPACIALES Y MAQUINARIA CONEXA
activity_359101,3091.0,Fabricación de motocicletas,359101,"FABRICACIÓN DE MOTOCICLETAS, PARTES, PIEZAS Y SUS ACCESORIOS"
activity_359201,3092.0,Fabricación de bicicletas y sillas de ruedas para personas con discapacidad,359201,"FABRICACION DE BICICLETAS Y SILLAS DE RUEDAS, PARTES, PIEZAS Y SUS ACCESORIOS"
activity_359901,3099.0,Fabricación de otros tipos de equipo de transporte n.c.p,359901,FABRICACIÓN DE OTROS TIPOS DE EQUIPO DE TRANSPORTE N.C.P.
activity_361001,3100.1,Fabricación de muebles de madera,361001,FABRICACION Y/O REPARACION DE MUEBLES Y ACCESORIOS (INCLUYECOLCHONES)
activity_361002,9524.0,Reparación de muebles y accesorios domésticos,361002,REPARACIóN DE TAPICERíA
activity_361004,3100.9,"Fabricación de muebles de otro tipo de material (excepto de madera, piedra, cemento o cerámica)",361004,MAQUILA DE MUEBLES
activity_369101,3211.0,Fabricación de joyas y artículos conexos,369101,"FABRICACIÓN DE JOYAS, BISUTERIA Y ARTÍCULOS CONEXOS"
activity_369201,3220.0,Fabricación de Instrumentos musicales,369201,"FABRICACION DE INSTRUMENTOS MUSICALES, PARTES Y PIEZAS Y SUS ACCESORIOS"
activity_369301,3230.0,Fabricación de artículos de deporte,369301,FABRICACIÓN DE ARTÍCULOS DE DEPORTE
activity_369401,3240.0,Fabricación de juegos y juguetes,369401,FABRICACION DE JUEGOS Y JUGUETES
activity_369901,3290.0,Otras industrias manufactureras n.c.p,369901,FABRICACIÓN DE  ESCOBAS
activity_369902,3290.0,Otras industrias manufactureras n.c.p,369902,"FABRICACIóN DE VELAS (CANDELAS) EXCEPTO LAS PERFUMADAS, COLOREADAS Y DECORADAS."
activity_369903,3290.0,Otras industrias manufactureras n.c.p,369903,"FABRICACIóN DE VELAS COLOREADAS, PERFUMADAS Y DECORADAS"
activity_369904,3290.0,Otras industrias manufactureras n.c.p,369904,"FABRICACION DE SELLOS DE MANO, METAL O HULE (CAUCHO)"
activity_371001,4669.9,"Venta al por mayor de basura, desechos y otros productos n.c.p",371001,RECICLAJE DE DESPERDICIOS Y DESECHOS METáLICOS
activity_372001,3830.0,Recuperación de materiales,372001,RECICLAJE DE OTRO TIPO DE MATERIALES N.C.P.
activity_372003,3830.0,Recuperación de materiales,372003,RECICLAJE DE PAPEL Y PLASTICO Y MATERIALES RELACIONADOS
activity_401002,3510.0,"Generación , transmisión y distribución de energía eléctrica",401002,"GENERACIÓN Y/O DISTRIBUCION DE ENERGIA ELECTRICA (HIDRAULICA,CONVENCIONAL, TERMI"
activity_401004,2710.0,"Fabricación de motores eléctricos, generadores, transformadores eléctricos y aparatos  de distribución y control de la energía eléctrica",401004,"FABRICACION, ENSAMBLE Y VENTA DE SISTEMAS PARA EL APROVECHAMIENTO DE ENERGIAS RE"
activity_402001,3520.0,Fabricación de gas; distribución de combustibles gaseosos por tuberías,402001,FABRICACIÓN DE GAS; DISTRIBUCIÓN DE COMBUSTIBLES GASEOSOS POR TUBERÍAS
activity_402002,4773.0,Otra venta al por menor de otros  productos nuevos en comercios especializados,402002,INSTALACION Y VENTA DE TANQUES PARA GAS
activity_403001,3530.0,Suministro de vapor y aire acondicionado,403001,SUMINISTRO DE VAPOR Y AIRE ACONDICIONADO
activity_410001,3600.0,"Captación, tratamiento y distribución  de agua",410001,"CAPTACION, TRATAMIENTO Y DISTRIBUCION DE AGUA"
activity_451001,4311.0,Demolición ,451001,DEMOLICION DE EDIFICIOS Y OTRAS ESTRUCTURAS
activity_451002,4312.0,Preparación del terreno,451002,PREPARACIóN DE TERRENOS
activity_452002,4100.0,Construcción de edificios,452002,"CONSTRUCCION DE EDIFICIOS, APARTAMENTOS, CONDOMINIOS  Y CASAS DE HABITACION"
activity_452003,4330.0,Terminación  y acabados de edificios,452003,"MANTENIMIENTO, REPARACION Y AMPLIACIONES DE EDIFICIOS, APARTAMENTOS, CONDOMINIOS"
activity_452005,4210.0,Construcción de carreteras y vías férreas,452005,CONSTRUCCION Y MANTENIMIENTO DE CARRETERAS Y OTRAS VIAS
activity_452006,4390.0,Otras actividades especializadas de la construcción,452006,ACTIVIDADES DE CONSTRUCCIÓN ESPECIALES
activity_453001,4322.0,Instalación de fontanería e instalación de calefacción y aire acondicionado,453001,REPARACION DE AIRE ACONDICIONADO
activity_453002,4329.0,Otro tipo de instalaciones de construcción,453002,REPARACIóN  DE ASCENSORES(ELEVADORES)
activity_453003,4321.0,Instalación eléctrica y de telecomunicaciones,453003,VENTA E INSTALACION DE ALARMAS Y OTROS SISTEMAS ELECTRICOS
activity_453004,4321.0,Instalación eléctrica y de telecomunicaciones,453004,REPARACION DE CABLEADO DE COMUNICACIONES
activity_453005,4321.0,Instalación eléctrica y de telecomunicaciones,453005,INSTALACIÓN DE ALARMAS Y OTROS SISTEMAS DE SEGURIDAD
activity_453006,4322.0,Instalación de fontanería e instalación de calefacción y aire acondicionado,453006,INSTALACION Y MANTENIMIENTO DE AIRE ACONDICIONADO
activity_453007,4329.0,Otro tipo de instalaciones de construcción,453007,INSTALACION Y MANTENIMIENTO DE ASCENSORES (ELEVADORES)
activity_453008,4321.0,Instalación eléctrica y de telecomunicaciones,453008,INSTALACION Y MANTENIMIENTO DE CABLEADO DE COMUNICACIONES Y/O ENERGIA ELECTRICA
activity_453009,3314.0,Reparación de equipo eléctrico,453009,REPARACION DE PORTONES ELECTRICOS
activity_453010,4329.0,Otro tipo de instalaciones de construcción,453010,INSTALACION Y MANTENIMIENTO DE PORTONES ELECTRICOS
activity_453011,4321.0,Instalación eléctrica y de telecomunicaciones,453011,INSTALACION Y MANTENIMIENTO DE CONMUTADORES Y OTROS SISTEMAS PARA TELECOMUNICACI
activity_454001,4330.0,Terminación  y acabados de edificios,454001,SERVICIOS DE TERMINACIÓN Y ACABADO DE EDIFICIOS
activity_455001,4390.0,Otras actividades especializadas de la construcción,455001,ALQUILER DE EQUIPO DE CONSTRUCCION O DEMOLICION CON OPERADORES
activity_501001,4510.0,Venta de vehículos automotores,501001,VENTA AL POR MAYOR Y MENOR DE VEHICULOS NUEVOS Y/O USADOS (PARTIDAS ARANCELARIAS 8702 Y 8704)
activity_501002,4510.0,Venta de vehículos automotores,501002,"VENTA AL POR MAYOR Y MENOR DE VEHICULOS NUEVOS Y/O USADOS, EXCEPTO PARTIDAS ARANCELARIAS 8702 Y 8704"
activity_502001,4520.0,Mantenimiento y reparación de vehículos automotores,502001,"LAVADO, ENCERADO Y PULIDO DE AUTOMÓVILES (LAVA CAR)"
activity_502002,4520.0,Mantenimiento y reparación de vehículos automotores,502002,SERVICIOS DE  ALINEAMIENTO Y REPARACIÓN DE LLANTAS
activity_502003,4520.0,Mantenimiento y reparación de vehículos automotores,502003,SERVICIO DE REPARACION DE TODA CLASE DE VEHICULOS Y SUS PARTES
activity_502004,4520.0,Mantenimiento y reparación de vehículos automotores,502004,SERVICIO DE ENDEREZADO Y PINTURA PARA TODA CLASE DE VEHICULO
activity_502007,4520.0,Mantenimiento y reparación de vehículos automotores,502007,AUTODECORACIóN
activity_502008,7120.0,Ensayos y análisis técnicos,502008,SERVICIO DE REVISION TECNICA VEHICULAR(DIAGNOSTICOS POR ESCANER)
activity_503002,4774.0,Venta al por menor de artículos de segunda mano,503002,VENTA DE REPUESTOS USADOS PARA AUTOMOVILES
activity_503004,4530.0,"Venta de partes, piezas y accesorios de vehículos automotores",503004,VENTA DE REPUESTOS NUEVOS PARA AUTOMOVILES
activity_503005,4530.0,"Venta de partes, piezas y accesorios de vehículos automotores",503005,COMERCIALIZACION DE LLANTAS (NEUMATICAS) PARA VEHICULOS AUTOMOTORES
activity_503006,4669.9,"Venta al por mayor de basura, desechos y otros productos n.c.p",503006,ACTIVIDADES DE DESARME DE VEHICULOS Y VENTA DE REPUESTOS
activity_504001,4540.0,"Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",504001,VENTA DE MOTOCICLETAS
activity_504003,4540.0,"Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",504003,VENTA DE PARTES O ACCESORIOS DE MOTOCICLETAS
activity_504004,4540.0,"Venta, mantenimiento y reparación de motocicletas y de sus partes, piezas y accesorios",504004,SERVICIO DE REPARACION DE TODA CLASE DE MOTOCICLETAS Y SUS PARTES
activity_505001,4730.0,Venta al por menor de combustibles para vehículos automotores en comercios especializados,505001,VENTA DE COMBUSTIBLES (CONOCIDAS COMO GASOLINERAS O BOMBAS)
activity_505002,4730.0,Venta al por menor de combustibles para vehículos automotores en comercios especializados,505002,"VENTA DE LUBRICANTES, ACEITES, GRASAS Y PRODUCTOS DE LIMPIEZA PARA AUTOMOTORES"
activity_505003,4730.0,Venta al por menor de combustibles para vehículos automotores en comercios especializados,505003,COMERCIO DE COMBUSTIBLE SIN PUNTO FIJO (PEDDLER)
activity_511001,4610.0,Venta al por mayor a cambio de una retribución o por contrato,511001,"COMISIONISTAS, AGENTES DE VENTAS, ORGANIZADORES DE SUBASTAS,TIQUETERAS, ETC."
activity_512102,4620.0,Venta al por mayor de materias primas agropecuarias y animales vivos,512102,VENTA AL POR MAYOR DE FLORES Y PLANTAS DE TODO TIPO
activity_512201,4630.9,Venta al por mayor de otros alimentos ,512201,VENTA AL POR MAYOR DE OTROS ALIMENTOS INCLUIDOS EN CANASTA BÁSICA
activity_512202,4630.3,Venta al por mayor de frutas y verduras frescas,512202,VENTA AL POR MAYOR DE FRUTAS Y VERDURAS FRESCAS INCLUIDAS EN CANASTA BÁSICA
activity_512204,4630.9,Venta al por mayor de otros alimentos ,512204,COMERCIO AL POR MAYOR DE PRODUCTOS LáCTEOS
activity_512208,4630.9,Venta al por mayor de otros alimentos ,512208,COMERCIO AL POR MAYOR DE PRODUCTOS DE CONFITERíA
activity_512209,4630.4,"Venta al por mayor de licores, bebidas y tabaco",512209,COMERCIO AL POR MAYOR DE PRODUCTOS DE TABACO
activity_512210,4630.4,"Venta al por mayor de licores, bebidas y tabaco",512210,COMERCIO AL POR MAYOR DE BEBIDAS CON CONTENIDO ALCOHOLICO (IMPORTADORES)
activity_512211,4630.9,Venta al por mayor de otros alimentos ,512211,COMERCIO AL POR MAYOR DE OTROS ALIMENTOS N.C.P. GRAVADOS CON IVA
activity_512213,4630.4,"Venta al por mayor de licores, bebidas y tabaco",512213,COMERCIO AL POR MAYOR DE BEBIDAS GASEOSAS Y CARBONATADAS
activity_512214,4630.9,Venta al por mayor de otros alimentos ,512214,"VENTA AL POR MAYOR DE CAFE (EXCEPTO EL ENVASADO, ENLATADO, SOLUBLE, DESCAFEINADO"
activity_523407,4752.1,Venta al por menor de artículos de ferretería y pinturas en comercios especializados,523407,VENTA AL POR MENOR DE PLYWOOD
activity_512217,4630.4,"Venta al por mayor de licores, bebidas y tabaco",512217,COMERCIO AL POR MAYOR DE VINOS. BEBIDAS FERMENTADAS Y NO FERMENTADAS
activity_512225,4630.4,"Venta al por mayor de licores, bebidas y tabaco",512225,"COMERCIO AL POR MAYOR DE BEBIDAS NO ALCOHOLICAS (JUGOS DEFRUTAS, VEGETALES) Y AG"
activity_512232,4630.9,Venta al por mayor de otros alimentos ,512232,COMERCIO AL POR MAYOR DE PRODUCTOS SUSTITUTOS DEL AZUCAR
activity_512233,4630.9,Venta al por mayor de otros alimentos ,512233,VENTA AL POR MAYOR DE CARNES Y PRODUCTOS CÁRNICOS
activity_512234,4630.4,"Venta al por mayor de licores, bebidas y tabaco",512234,COMERCIO AL POR MAYOR DE CERVEZA IMPORTADA
activity_512235,4630.3,Venta al por mayor de frutas y verduras frescas,512235,VENTA AL POR MAYOR DE FRUTAS Y VERDURAS FRESCAS NO INCLUIDAS EN CANASTA BÁSICA
activity_513101,4641.1,Venta al por mayor de productos textiles y prendas de vestir,513101,"VENTA AL POR MAYOR DE  CALZADO, PRODUCTOS TEXTíLES; PRENDAS DE VESTIR"
activity_513501,4649.9,Venta al por mayor de otros enseres domésticos n.c.p,513501,VENTA AL POR MAYOR DE PREPARADOS Y/O ARTICULOS PARA LA LIMPIEZA DE USO GENERAL
activity_513602,4649.2,"Venta al por mayor de productos farmacéuticos, veterinarios y artículos de tocador",513602,VENTA AL POR MAYOR DE PRODUCTOS VETERINARIOS GRAVADOS CON IVA
activity_513604,4659.0,Venta al por mayor de otro tipo de maquinaria y equipo,513604,VENTA AL POR MAYOR EQUIPO MÉDICO ACCESORIO MEDICAMENTO PRODUC FARMACEUTICO GRAVADOS IVA
activity_513710,4649.9,Venta al por mayor de otros enseres domésticos n.c.p,513710,VENTA AL POR MAYOR DE LIBROS (EXCEPTO EN MEDIOS ELECTRÓNICOS)
activity_513901,4763.0,Venta al por menor de artículos de deporte en comercios especializados,513901,VENTA AL POR MENOR DE ARTICULOS DEPORTIVOS
activity_513904,4649.9,Venta al por mayor de otros enseres domésticos n.c.p,513904,VENTA AL POR MAYOR DE SUMINISTROS Y ARTíCULOS DE LIBRERíA
activity_513906,4649.1,"Venta al por mayor de aparatos, artículos y equipo de uso doméstico",513906,"VENTA AL POR MAYOR DE ARTICULOS, ARTEFACTOS, DISCOS Y MUEBLES PARA EL HOGAR"
activity_513907,4649.9,Venta al por mayor de otros enseres domésticos n.c.p,513907,VENTA AL POR MAYOR DE DISCOS COMPACTOS Y OTROS DISPOSITIVOSDE GRABACION
activity_513910,4690.0,Venta al por mayor de otros productos no especializada,513910,VENTA AL POR MAYOR DE TODO TIPO DE ARTICULOS POR CATALOGO
activity_514101,4661.0,"Venta al por mayor de combustibles sólidos, líquidos y gaseosos y de productos conexos",514101,VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS (LEÑA Y SIMILARES)
activity_514103,4661.0,"Venta al por mayor de combustibles sólidos, líquidos y gaseosos y de productos conexos",514103,VENTA AL POR MAYOR DE COMBUSTIBLES SOLIDOS (CARBON)
activity_514201,4662.0,Venta al por mayor de metales y de minerales metalíferos,514201,VENTA AL POR MAYOR DE METALES Y MINERALES METALÍFEROS
activity_514304,4663.0,"Venta al por mayor de materiales de construcción, articulos de ferretería y equipo y materiales de fontanería y calefacción",514304,VENTA AL POR MAYOR DE EQUIPO DE AIRE ACONDICIONADO Y CALENTADORES (ELECTRICOS)
activity_514308,4663.0,"Venta al por mayor de materiales de construcción, articulos de ferretería y equipo y materiales de fontanería y calefacción",514308,"VENTA AL POR MAYOR DE  MATERIALES PARA LA CONTRUCCION, ARTICULOS DE FERRETERIA,"
activity_514701,4669.9,"Venta al por mayor de basura, desechos y otros productos n.c.p",514701,"VENTA AL POR MAYOR DE PRODUCTOS,SUSTANCIAS O REACTIVOS QUIMICOS Y SOLVENTES"
activity_514901,4669.9,"Venta al por mayor de basura, desechos y otros productos n.c.p",514901,VENTA AL POR MAYOR  Y AL POR MENOR DE CHATARRA
activity_514903,4669.1,Venta al por mayor de fertilizantes y productos agroquímicos,514903,VENTA AL POR MAYOR DE PRODUCTOS PARA USO AGROPECUARIO Y VENTA DESECHOS ORGANICOS
activity_515001,4659.0,Venta al por mayor de otro tipo de maquinaria y equipo,515001,"VENTA AL POR MAYOR DE MAQUINARIA Y EQUIPO INDUSTRIAL, DE CONSTRUCCION, INGENIERIA"
activity_515002,4653.0,"Venta al por mayor de maquinaria, equipo y materiales agropecuarios",515002,VENTA AL POR MAYOR DE REPUESTOS Y/O ACCESORIOS PARA MAQUINARIA Y EQUIPO AGROPECUARIO
activity_515003,4653.0,"Venta al por mayor de maquinaria, equipo y materiales agropecuarios",515003,VENTA AL POR MAYOR DE MAQUINARIA Y EQUIPO AGROPECUARIO
activity_515004,4690.0,Venta al por mayor de otros productos no especializada,515004,VENTA AL POR MAYOR DE EXTINTORES Y EQUIPO SIMILAR
activity_515201,4651.0,"Venta al por mayor de computadoras, equipo informático periférico y programas informáticos",515201,"VENTA AL  POR MAYOR DE EQUIPO DE COMPUTO, SUS PARTES Y ACCESORIOS"
activity_515203,4659.0,Venta al por mayor de otro tipo de maquinaria y equipo,515203,VENTA AL POR MAYOR DE EQUIPO Y SUMINISTROS DE OFICINA
activity_519003,4649.2,"Venta al por mayor de productos farmacéuticos, veterinarios y artículos de tocador",519003,"VENTA AL POR MAYOR DE EQUIPO, ARTICULOS Y ACCESORIOS DE BELLEZA, COSMETICOS E HIGIENE"
activity_519005,4649.3,"Venta al por mayor de juegos, juguetes, artículos deportivos y de esparcimiento",519005,VENTA AL POR MAYOR DE EQUIPO PARA CAMPO DE JUEGOS (PLAY)
activity_519006,4669.9,"Venta al por mayor de basura, desechos y otros productos n.c.p",519006,DISTRIBUCION Y COMERCIALIZACION AL POR MAYOR DE MATERIAL DEEMPAQUE
activity_519010,4630.9,Venta al por mayor de otros alimentos ,519010,COMERCIALIZACION Y DISTRIBUCION AL POR MAYOR DE ALIMENTOS PREPARADOS PARA ANIMAL
activity_519011,4649.3,"Venta al por mayor de juegos, juguetes, artículos deportivos y de esparcimiento",519011,COMERCIO AL POR MAYOR DE EQUIPO Y ACCESORIOS PARA PESCA DEPORTIVA O ARTESANAL
activity_519013,4630.9,Venta al por mayor de otros alimentos ,519013,COMERCIALIZACION AL POR MAYOR DE SUPLEMENTOS ALIMENTICIOS
activity_519014,4620.0,Venta al por mayor de materias primas agropecuarias y animales vivos,519014,VENTA AL POR MAYOR DE POLEN Y/O  SEMILLAS PARA USO AGRICOLA
activity_519015,4690.0,Venta al por mayor de otros productos no especializada,519015,VENTA AL POR MAYOR DE OTROS PRODUCTOS NO ESPECIALIZADOS
activity_519016,4652.0,"Venta al por mayor de equipo, partes y piezas   electrónicas y  de telecomunicaciones ",519016,VENTA AL POR MAYOR DE ARTICULOS Y ACCESORIOS ELECTRONICOS
activity_521101,4711.1,"Venta al por menor en supermercados, almacenes y similares",521101,"VENTA AL POR MENOR EN SUPERMERCADOS, ALMACENES Y SIMILARES DE PRODUCTOS ALIMENTICIOS"
activity_521102,4721.9,Venta al por menor de otros alimentos,521102,"VENTA AL POR MENOR DE ESPECIAS, SALSAS Y CONDIMENTOS"
activity_521201,4711.2,"Venta al por menor en minisuper, pulperias y similares",521201,VENTA AL POR MENOR EN TIENDAS POR DEPARTAMENTOS
activity_521202,4711.2,"Venta al por menor en minisuper, pulperias y similares",521202,PULPERíAS ( MINI-SUPER)(SIN CANTINA)
activity_521901,4719.1,Venta al por menor en tiendas por departamentos,521901,VENTA AL POR MENOR EN TIENDAS POR DEPARTAMENTOS
activity_522001,4721.9,Venta al por menor de otros alimentos,522001,COMERCIO AL POR MENOR DE CONFITES Y OTROS PRODUCTOS RELACIONADOS (CONFITERIA)
activity_522002,4721.1,"Venta al por menor de carne de bovino, porcino y sus derivados",522002,"VENTA AL POR MENOR DE CARNE DE BOVINO, PORCINO Y AVES (ADEMÁS EMBUTIDOS), INCLUIDOS EN CANASTA BÁSICA"
activity_522003,4772.0,"Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en comercios especializados",522003,MACROBIóTICAS
activity_522004,4721.4,Venta al por menor de frutas y verduras frescas,522004,VENTA AL POR MENOR DE PRUTAS Y VERDURAS FRESCAS INCLUIDAS EN CANASTA BÁSICA
activity_522005,4721.3,Venta al por menor de pescados y mariscos,522005,VENTA AL POR MENOR DE PESCADOS INCLUIDOS EN CANASTA BÁSICA
activity_522007,4722.0,Venta al por menor de bebidas en comercios especializados,522007,LICORERíAS Y/O DEPOSITO DE LICORES (VENTA AL POR MENOR)
activity_522008,4721.9,Venta al por menor de otros alimentos,522008,VENTA AL POR MENOR DE HUEVOS DE GALLINA INCLUIDOS EN LA CANASTA BASICA
activity_522009,4721.4,Venta al por menor de frutas y verduras frescas,522009,"VENTA AL POR MENOR DE PRUTAS Y VERDURAS FRESCAS, NO INCLUIDAS EN CANASTA BÁSICA"
activity_522011,5610.0,Actividades de restaurantes y de servicios móviles de comidas,522011,"PREPARACIÓN, SERVICIO Y VENTA DE FRUTAS PICADAS Y BEBIDAS DE FRUTAS Y/O LEGUMBRE"
activity_522012,4722.0,Venta al por menor de bebidas en comercios especializados,522012,COMERCIO AL POR MENOR DE BEBIDAS GASEOSAS Y CARBONATADAS
activity_522013,4722.0,Venta al por menor de bebidas en comercios especializados,522013,COMERCIO AL POR MENOR DE AGUA EMBOTELLADA
activity_522016,4723.0,Venta al por menor de tabaco en comercios especializados,522016,COMERCIO AL POR MENOR DE PRODUCTOS DE TABACO
activity_522017,4721.1,"Venta al por menor de carne de bovino, porcino y sus derivados",522017,"VENTA AL POR MENOR DE CARNE DE BOVINO, PORCINO Y AVES (ADEMÁS EMBUTIDOS) NO INCLUIDOS EN CANASTA BÁSICA"
activity_522018,4721.3,Venta al por menor de pescados y mariscos,522018,"VENTA AL POR MENOR  DE PESCADOS Y MARISCOS , ASI COMO OTROS PRODUCTOS DE ORIGEN MARINO"
activity_522020,522020,VENTA AL POR MENOR DE OTROS ALIMENTOS INCLUIDOS EN CANASTA BÁSICA,522020,VENTA AL POR MENOR DE OTROS ALIMENTOS INCLUIDOS EN CANASTA BÁSICA
activity_522021,4721.9,Venta al por menor de otros alimentos,522021,VENTA AL POR MENOR DE OTROS ALIMENTOS NO INCLUIDOS EN CANASTA BÁSICA
activity_523101,4772.0,"Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en comercios especializados",523101,FARMACIAS
activity_523102,4772.0,"Venta al por menor de productos farmacéuticos y medicinales, cosméticos y artículos de tocador en comercios especializados",523102,VENTA AL POR MENOR DE COSMETICOS Y PERFUMERIA
activity_523103,523103,VENTA AL POR MENOR DE PRÓTESIS EN GENERAL,523103,VENTA AL POR MENOR DE PRÓTESIS EN GENERAL
activity_523201,4719.9,Venta al por menor en bazares y otros establecimientos no especializados n.c.p,523201,BAZARES
activity_523202,4771.1,Venta al por menor de prendas de vestir y artículos de cuero en almacenes especializados,523202,VENTA AL POR MENOR DE ROPA (BOUTIQUE)
activity_523203,4771.2,Venta al por menor de zapatos  en comercios especializados,523203,VENTA AL POR MENOR DE CALZADO (ZAPATAERIAS)
activity_523204,4751.0,Venta al por menor de productos textiles en comercios especializados,523204,PASAMANERíAS
activity_523205,4771.1,Venta al por menor de prendas de vestir y artículos de cuero en almacenes especializados,523205,"VENTA AL POR MENOR DE PRENDAS DE VESTIR, ROPA Y ZAPATOS (TIENDAS)"
activity_523206,8219.0,"Fotocopiado, preparación de documentos y otras actividades especializadas de apoyo de oficina",523206,SERVICIO DE FOTOCOPIADORA
activity_523207,4771.1,Venta al por menor de prendas de vestir y artículos de cuero en almacenes especializados,523207,VENTA AL POR MENOR DE ARTíCULOS DE CUERO (EXCEPTO CALZADO)
activity_523208,4751.0,Venta al por menor de productos textiles en comercios especializados,523208,VENTA AL POR MENOR DE PRODUCTOS TEXTILES (TELAS)
activity_523209,4773.0,Otra venta al por menor de otros  productos nuevos en comercios especializados,523209,VENTA AL POR MENOR DE MATERIALES PARA CALZADO
activity_523301,4759.0,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipos de iluminación y otros enseres domésticos en comercios especializados",523301,COMERCIO AL POR MENOR DE OBJETOS DE CERAMICA  Y PORCELANA
activity_523302,4759.0,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipos de iluminación y otros enseres domésticos en comercios especializados",523302,VENTA AL POR MENOR DE CRISTALERíA
activity_523303,4762.0,Venta al por menor de grabaciones musicales y videográficas en comercios especializados,523303,"VENTA AL POR MENOR DE DISCOS, CD'S Y OTROS SIMILARES"
activity_523304,4759.0,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipos de iluminación y otros enseres domésticos en comercios especializados",523304,"VENTA AL POR MENOR DE ELECTRODOMESTICOS, MUEBLES Y ARTICULOS PARA EL HOGAR"
activity_523306,4774.0,Venta al por menor de artículos de segunda mano,523306,VENTA AL POR MENOR DE ANTIGUEDADES
activity_523308,4759.0,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipos de iluminación y otros enseres domésticos en comercios especializados",523308,"VENTA AL POR MENOR DE INSTRUMENTOS MUSICALES, PARTES Y ACCESORIOS"
activity_523309,4773.0,Otra venta al por menor de otros productos nuevos en comercios especializados.,523309,VENTA DE CUADROS PINTURAS HECHAS POR PINTORES NACIONALES Y EXTRANJEROS PRODUCIDO
activity_523401,4752.1,Venta al por menor de artículos de ferretería y pinturas en comercios especializados,523401,VENTA AL POR MENOR DE DEPóSITO DE MADERA
activity_523402,4752.1,Venta al por menor de artículos de ferretería y pinturas en comercios especializados,523402,VENTA AL POR MENOR ARTÍCULOS DE FERRETERÍA PINTURAS MADERA Y MATERIALES PARA LA CONSTRUCCIÓN
activity_523403,4752.1,Venta al por menor de artículos de ferretería y pinturas en comercios especializados,523403,VENTA DE PINTURAS
activity_523404,4752.2,Venta al por menor de productos de vidrio en comercios especializados,523404,VENTA AL POR MENOR DE VIDRIO PARA LA CONSTRUCCION
activity_523405,4752.1,Venta al por menor de artículos de ferretería y pinturas en comercios especializados,523405,VENTA AL POR MENOR DE MATERIALES PARA LA CONSTRUCCION
activity_523406,4741.0,"Venta al por menor de computadoras, equipo periféricos, programas de información y telecomunicaciones en comercios especializados",523406,"VENTA AL POR MENOR DE ARTICULOS ELECTRONICOS, ELECTRICOS Y SIMILARES"
activity_523501,4759.0,"Venta al por menor de aparatos eléctricos de uso doméstico, muebles, equipos de iluminación y otros enseres domésticos en comercios especializados",523501,VENTA AL POR MENOR REALIZADA DENTRO DEL DEPÓSITO LIBRE COMERCIAL DE GOLFITO.
activity_523601,4741.0,"Venta al por menor de computadoras, equipo periféricos, programas de información y telecomunicaciones en comercios especializados",523601,"COMERCIO AL POR MENOR DE COMPUTADORAS, ACCESORIOS, MICROCOMPONENTES Y PAQUETES "
